@relation 'data/training_keyboard.arff-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Remove-R1-3,10,23-26,31,35-weka.filters.unsupervised.attribute.Remove-R19-22'

@attribute pacman_position_x numeric
@attribute pacman_position_y numeric
@attribute legal_actions_N {True,False}
@attribute legal_actions_S {True,False}
@attribute legal_actions_E {True,False}
@attribute legal_actions_W {True,False}
@attribute number_ghosts numeric
@attribute number_living_ghosts numeric
@attribute mov_ver numeric
@attribute mov_hor numeric
@attribute min_distancia_norte numeric
@attribute min_distancia_sur numeric
@attribute min_distancia_oeste numeric
@attribute min_distancia_este numeric
@attribute num_ghost_N numeric
@attribute num_ghost_S numeric
@attribute num_ghost_W numeric
@attribute num_ghost_E numeric
@attribute distancia_fantasma_cercano numeric
@attribute pac_dots numeric
@attribute nearest_food numeric
@attribute action {North,South,West,East,Stop}

@data
25,5,False,True,True,True,4,1,20,10,10,999999,20,999999,1,0,1,0,22,4,11,West
24,5,False,False,True,True,4,1,19,9,9,999999,19,999999,1,0,1,0,21,4,10,West
23,5,True,True,True,False,4,1,18,9,9,999999,18,999999,1,0,1,0,20,4,9,North
23,6,True,True,False,False,4,1,18,8,8,999999,18,999999,1,0,1,0,21,4,10,North
23,7,False,True,True,False,4,1,18,7,7,999999,18,999999,1,0,1,0,22,4,11,East
24,7,False,False,True,True,4,1,19,7,7,999999,19,999999,1,0,1,0,23,4,12,East
25,7,True,False,False,True,4,1,20,7,7,999999,20,999999,1,0,1,0,24,4,13,North
25,8,True,True,False,False,4,1,20,6,6,999999,20,999999,1,0,1,0,25,4,13,North
25,9,True,True,False,True,4,1,20,5,5,999999,20,999999,1,0,1,0,25,4,12,West
24,9,False,False,True,True,4,1,19,6,6,999999,19,999999,1,0,1,0,25,4,11,West
23,9,False,False,True,True,4,1,18,6,6,999999,18,999999,1,0,1,0,24,4,10,West
22,9,False,False,True,True,4,1,17,6,6,999999,17,999999,1,0,1,0,23,4,9,West
21,9,True,True,True,True,4,1,16,6,6,999999,16,999999,1,0,1,0,22,4,8,North
21,10,True,True,False,False,4,1,16,5,5,999999,16,999999,1,0,1,0,21,4,7,North
21,11,True,True,False,False,4,1,17,4,4,999999,17,999999,1,0,1,0,21,4,6,North
21,12,True,True,True,False,4,1,18,3,3,999999,18,999999,1,0,1,0,21,4,5,North
21,13,False,True,False,True,4,1,19,2,2,999999,19,999999,1,0,1,0,21,4,6,West
20,13,False,False,True,True,4,1,19,2,2,999999,19,999999,1,0,1,0,21,4,5,West
19,13,True,False,True,True,4,1,18,1,1,999999,18,999999,1,0,1,0,19,4,4,West
18,13,False,False,True,True,4,1,17,1,1,999999,17,999999,1,0,1,0,18,4,3,West
17,13,False,False,True,True,4,1,16,1,1,999999,16,999999,1,0,1,0,17,4,2,West
16,13,False,True,True,False,4,1,15,1,1,999999,15,999999,1,0,1,0,16,3,3,South
16,12,True,True,False,False,4,1,15,1,1,999999,15,999999,1,0,1,0,16,3,2,South
16,11,True,False,False,True,4,1,15,3,3,999999,15,999999,1,0,1,0,18,3,3,West
15,11,False,True,True,True,4,1,14,4,4,999999,14,999999,1,0,1,0,18,3,2,West
14,11,True,False,True,True,4,1,13,4,4,999999,13,999999,1,0,1,0,17,2,6,North
14,12,True,True,False,False,4,1,13,3,3,999999,13,999999,1,0,1,0,16,2,7,South
14,11,True,False,True,True,4,1,12,4,4,999999,12,999999,1,0,1,0,16,2,6,West
13,11,False,False,True,True,4,1,11,4,4,999999,11,999999,1,0,1,0,15,2,7,West
12,11,False,False,True,True,4,1,10,4,4,999999,10,999999,1,0,1,0,14,2,8,West
11,11,False,True,True,False,4,1,10,4,4,999999,10,999999,1,0,1,0,14,2,9,South
11,10,True,True,False,False,4,1,10,5,5,999999,10,999999,1,0,1,0,13,2,8,South
11,9,True,True,False,True,4,1,10,6,6,999999,10,999999,1,0,1,0,12,2,7,South
11,8,True,True,False,False,4,1,9,7,7,999999,9,999999,1,0,1,0,11,2,6,South
11,7,True,False,True,False,4,1,8,8,8,999999,8,999999,1,0,1,0,10,2,5,East
12,7,False,False,True,True,4,1,8,8,8,999999,8,999999,1,0,1,0,11,2,4,East
13,7,False,False,True,True,4,1,10,8,8,999999,10,999999,1,0,1,0,12,2,3,East
14,7,False,True,False,True,4,1,10,8,8,999999,10,999999,1,0,1,0,13,2,2,South
14,6,True,True,False,False,4,1,11,9,9,999999,11,999999,1,0,1,0,12,1,16,South
14,5,True,False,False,True,4,1,10,10,10,999999,10,999999,1,0,1,0,11,1,17,North
14,6,True,True,False,False,4,1,10,9,9,999999,10,999999,1,0,1,0,12,1,16,North
14,7,False,True,False,True,4,1,9,8,8,999999,9,999999,1,0,1,0,13,1,15,West
13,7,False,False,True,True,4,1,8,7,7,999999,8,999999,1,0,1,0,12,1,14,West
12,7,False,False,True,True,4,1,7,8,8,999999,7,999999,1,0,1,0,11,1,13,West
11,7,True,False,True,False,4,1,6,8,8,999999,6,999999,1,0,1,0,10,1,12,North
11,8,True,True,False,False,4,1,7,7,7,999999,7,999999,1,0,1,0,11,1,11,North
11,9,True,True,False,True,4,1,6,6,6,999999,6,999999,1,0,1,0,12,1,10,West
10,9,False,False,True,True,4,1,6,6,6,999999,6,999999,1,0,1,0,11,1,9,West
9,9,True,False,True,True,4,1,6,6,6,999999,6,999999,1,0,1,0,10,1,8,West
8,9,False,False,True,True,4,1,5,6,6,999999,5,999999,1,0,1,0,9,1,7,West
7,9,False,False,True,True,4,1,3,6,6,999999,3,999999,1,0,1,0,8,1,6,West
6,9,False,False,True,True,4,1,2,6,6,999999,2,999999,1,0,1,0,8,1,5,West
5,9,False,True,True,False,4,1,1,6,6,999999,1,999999,1,0,1,0,7,1,4,South
5,8,True,True,False,False,4,1,1,7,7,999999,1,999999,1,0,1,0,7,1,5,South
5,7,True,False,True,False,4,1,0,8,8,999999,999999,999999,1,0,0,0,6,1,6,East
6,7,False,False,True,True,4,1,2,8,8,999999,2,999999,1,0,1,0,7,1,7,East
7,7,False,True,False,True,4,1,3,8,8,999999,3,999999,1,0,1,0,6,1,8,South
7,6,True,True,False,False,4,1,4,9,9,999999,4,999999,1,0,1,0,5,1,9,South
7,5,True,True,False,True,4,1,5,10,10,999999,5,999999,1,0,1,0,4,1,10,West
6,5,False,False,True,True,4,1,3,10,10,999999,3,999999,1,0,1,0,5,1,9,West
5,5,False,False,True,True,4,1,3,10,10,999999,3,999999,1,0,1,0,4,1,8,West
4,5,False,False,True,True,4,1,1,10,10,999999,1,999999,1,0,1,0,5,1,7,West
3,5,True,False,True,True,4,1,1,10,10,999999,1,999999,1,0,1,0,4,1,6,North
3,6,True,True,False,True,4,1,1,9,9,999999,1,999999,1,0,1,0,5,1,5,North
3,7,True,True,False,False,4,1,1,8,8,999999,1,999999,1,0,1,0,6,1,4,North
3,8,False,True,False,True,4,1,0,7,7,999999,999999,999999,1,0,0,0,7,1,3,West
2,8,False,False,True,True,4,1,1,7,7,999999,999999,1,1,0,0,1,8,1,2,West
1,8,True,False,True,False,4,1,2,7,7,999999,999999,2,1,0,0,1,9,0,-1,North
1,9,True,True,False,False,4,1,2,6,6,999999,999999,2,1,0,0,1,8,0,-1,North
1,10,False,True,True,False,4,1,2,5,5,999999,999999,2,1,0,0,1,7,0,-1,East
2,10,False,False,True,True,4,1,1,5,5,999999,999999,1,1,0,0,1,6,0,-1,East
3,10,True,False,False,True,4,1,1,5,5,999999,1,999999,1,0,1,0,6,0,-1,North
3,11,True,True,False,False,4,1,0,4,4,999999,999999,999999,1,0,0,0,4,0,-1,North
3,12,True,True,False,True,4,1,0,3,3,999999,999999,999999,1,0,0,0,3,0,-1,North
3,13,False,True,True,False,4,1,0,2,2,999999,999999,999999,1,0,0,0,2,0,-1,Stop
3,13,False,True,True,False,4,1,1,2,2,999999,999999,1,1,0,0,1,3,0,-1,Stop
3,13,False,True,True,False,4,1,1,2,2,999999,999999,1,1,0,0,1,3,0,-1,East
4,13,False,False,True,True,4,1,1,2,2,999999,999999,1,1,0,0,1,3,0,-1,East
5,13,True,False,False,True,4,1,1,2,2,999999,1,999999,1,0,1,0,3,0,-1,North
5,14,True,True,False,False,4,1,2,1,1,999999,2,999999,1,0,1,0,3,0,-1,North
5,15,False,True,False,True,4,1,2,0,999999,999999,2,999999,0,0,1,0,2,0,-1,West
4,15,False,False,True,True,4,1,2,0,999999,999999,2,999999,0,0,1,0,2,0,-1,West
3,15,False,False,True,True,4,1,2,0,999999,999999,2,999999,0,0,1,0,2,0,-1,West
