@relation data/training_keyboard.arff-weka.filters.unsupervised.attribute.Remove-R37

@attribute TICK numeric
@attribute width numeric
@attribute height numeric
@attribute pacman_position_x numeric
@attribute pacman_position_y numeric
@attribute legal_actions_N {True,False}
@attribute legal_actions_S {True,False}
@attribute legal_actions_E {True,False}
@attribute legal_actions_W {True,False}
@attribute direction {North,South,West,East,Stop}
@attribute number_ghosts numeric
@attribute number_living_ghosts numeric
@attribute mov_ver numeric
@attribute mov_hor numeric
@attribute min_distancia_norte numeric
@attribute min_distancia_sur numeric
@attribute min_distancia_oeste numeric
@attribute min_distancia_este numeric
@attribute num_ghost_N numeric
@attribute num_ghost_S numeric
@attribute num_ghost_W numeric
@attribute num_ghost_E numeric
@attribute num_ghost_ori_N numeric
@attribute num_ghost_ori_S numeric
@attribute num_ghost_ori_W numeric
@attribute num_ghost_ori_E numeric
@attribute direccion_fantasma_N {North,South,West,East,Stop,None}
@attribute direccion_fantasma_S {North,South,West,East,Stop,None}
@attribute direccion_fantasma_W {North,South,West,East,Stop,None}
@attribute direccion_fantasma_E {North,South,West,East,Stop,None}
@attribute direccion_fantasma_cercano {North,South,West,East,Stop}
@attribute distancia_fantasma_cercano numeric
@attribute pac_dots numeric
@attribute nearest_food numeric
@attribute SCORE numeric
@attribute action {North,South,West,East,Stop}

@data
42,20,13,6,11,False,True,True,True,West,4,2,3,7,999999,7,3,5,0,2,1,1,2,0,0,0,None,North,North,North,North,10,0,-1,559,South
43,20,13,6,10,True,True,False,True,South,4,2,3,5,999999,5,3,4,0,2,1,1,1,0,1,0,None,North,North,West,North,8,0,-1,558,South
44,20,13,6,9,True,True,True,True,South,4,2,3,5,999999,5,3,4,0,2,1,1,0,1,1,0,None,South,South,West,South,8,0,-1,557,South
45,20,13,6,8,True,True,True,True,South,4,2,3,3,999999,3,3,4,0,2,1,1,1,1,0,0,None,North,South,North,North,7,0,-1,556,South
46,20,13,6,7,True,False,True,True,South,4,2,2,2,999999,2,2,3,0,2,1,1,0,0,1,1,None,West,East,West,West,5,0,-1,555,East
47,20,13,7,7,True,False,True,True,East,4,2,2,3,999999,3,2,2,0,2,1,1,0,1,0,1,None,South,East,South,South,5,0,-1,554,East
48,20,13,8,7,True,True,True,True,East,4,2,1,3,999999,3,2,1,0,2,1,1,0,1,0,1,None,South,East,South,South,4,0,-1,553,East
49,20,13,9,7,True,True,True,True,East,4,2,0,4,999999,4,3,999999,0,2,1,0,0,1,0,1,None,East,East,None,South,4,0,-1,552,South
50,20,13,9,6,True,True,True,True,South,4,2,0,2,999999,2,3,999999,0,2,1,0,1,0,0,1,None,North,East,None,North,2,0,-1,551,South
51,20,13,9,5,True,True,True,True,South,4,2,1,1,999999,1,4,1,0,2,1,1,0,0,1,1,None,East,West,East,East,2,0,-1,550,South
52,20,13,9,4,True,True,True,True,South,4,1,3,1,999999,1,3,999999,0,1,1,0,0,0,0,1,None,East,East,None,East,4,0,-1,749,South
53,20,13,9,3,True,False,True,True,South,4,1,3,0,999999,999999,3,999999,0,0,1,0,0,0,0,1,None,None,East,None,East,3,0,-1,748,West
54,20,13,8,3,True,False,True,True,West,4,1,2,0,999999,999999,2,999999,0,0,1,0,0,0,0,1,None,None,East,None,East,2,0,-1,747,West
55,20,13,7,3,True,False,True,True,West,4,1,2,0,999999,999999,2,999999,0,0,1,0,0,0,1,0,None,None,West,None,West,2,0,-1,746,West
56,20,13,6,3,True,False,True,True,West,4,1,1,1,1,999999,1,999999,1,0,1,0,1,0,0,0,North,None,North,None,North,2,0,-1,745,West
57,20,13,5,3,True,False,True,True,West,4,1,0,2,2,999999,999999,999999,1,0,0,0,1,0,0,0,North,None,None,None,North,2,0,-1,744,West
58,20,13,4,3,True,False,True,True,West,4,1,1,2,2,999999,999999,1,1,0,0,1,1,0,0,0,North,None,None,North,North,3,0,-1,743,West
59,20,13,3,3,True,False,True,True,West,4,1,2,1,1,999999,999999,2,1,0,0,1,0,1,0,0,South,None,None,South,Stop,2,0,-1,742,North
60,20,13,3,4,True,True,True,True,North,4,1,2,1,1,999999,999999,2,1,0,0,1,1,0,0,0,North,None,None,North,North,3,0,-1,741,North
61,20,13,3,5,False,True,True,True,North,4,1,2,1,999999,1,999999,2,0,1,0,1,0,1,0,0,None,South,None,South,South,3,0,-1,740,East
62,20,13,4,5,False,True,True,True,East,4,1,2,1,999999,1,999999,2,0,1,0,1,0,0,0,1,None,East,None,East,East,3,0,-1,739,East
63,20,13,5,5,False,True,True,True,East,4,1,2,1,999999,1,999999,2,0,1,0,1,0,0,0,1,None,East,None,East,East,3,0,-1,738,East
64,20,13,6,5,False,True,True,True,East,4,1,2,1,999999,1,999999,2,0,1,0,1,0,0,0,1,None,East,None,East,East,3,0,-1,737,East
65,20,13,7,5,False,True,True,True,East,4,1,1,2,999999,2,999999,1,0,1,0,1,0,1,0,0,None,South,None,South,South,3,0,-1,736,South
66,20,13,7,4,True,True,True,True,South,4,1,0,1,999999,1,999999,999999,0,1,0,0,0,0,1,0,None,West,None,None,West,1,0,-1,735,East
67,20,13,8,4,True,True,True,True,East,4,1,2,1,999999,1,2,999999,0,1,1,0,0,0,1,0,None,West,West,None,West,3,0,-1,734,East
68,20,13,9,4,True,True,True,True,East,4,1,4,1,999999,1,4,999999,0,1,1,0,0,0,1,0,None,West,West,None,West,5,0,-1,733,East
69,20,13,10,4,True,True,True,True,East,4,1,5,1,999999,1,5,999999,0,1,1,0,0,0,1,0,None,West,West,None,West,6,0,-1,732,South
70,20,13,10,3,True,False,True,True,South,4,1,4,0,999999,999999,4,999999,0,0,1,0,0,0,0,1,None,None,East,None,East,4,0,-1,731,Stop
71,20,13,10,3,True,False,True,True,South,4,1,4,1,1,999999,4,999999,1,0,1,0,1,0,0,0,North,None,North,None,North,5,0,-1,730,Stop
72,20,13,10,3,True,False,True,True,South,4,1,5,1,1,999999,5,999999,1,0,1,0,0,0,1,0,West,None,West,None,Stop,5,0,-1,729,West
73,20,13,9,3,True,False,True,True,West,4,1,4,0,999999,999999,4,999999,0,0,1,0,0,1,0,0,None,None,South,None,South,4,0,-1,728,West
74,20,13,8,3,True,False,True,True,West,4,1,3,1,1,999999,3,999999,1,0,1,0,1,0,0,0,North,None,North,None,Stop,3,0,-1,727,West
75,20,13,7,3,True,False,True,True,West,4,1,2,0,999999,999999,2,999999,0,0,1,0,0,1,0,0,None,None,South,None,South,2,0,-1,726,West
76,20,13,6,3,True,False,True,True,West,4,1,1,0,999999,999999,1,999999,0,0,1,0,0,0,0,0,None,None,Stop,None,Stop,1,0,-1,725,West
5,31,17,15,3,False,False,True,True,Stop,4,4,6,0,6,999999,14,6,3,0,1,3,1,0,2,1,North,None,North,West,West,12,9,3,-4,East
6,31,17,16,3,False,False,True,True,East,4,4,5,0,6,999999,15,5,3,0,1,3,1,0,2,1,North,None,North,West,West,10,9,3,-5,East
7,31,17,17,3,False,False,True,True,East,4,4,5,0,5,999999,16,5,3,0,1,3,0,1,0,3,South,None,South,East,East,10,9,4,-6,East
8,31,17,18,3,False,False,True,True,East,4,4,4,0,5,999999,16,4,3,0,1,3,0,0,0,4,East,None,East,East,East,10,9,3,-7,East
9,31,17,19,3,True,False,False,True,East,4,4,2,0,5,999999,16,2,3,0,1,3,0,0,2,2,East,None,East,West,West,8,9,2,-8,Stop
10,31,17,19,3,True,False,False,True,East,4,4,2,0,5,999999,17,2,3,0,1,3,1,0,3,0,West,None,West,North,North,9,9,2,-9,North
11,31,17,19,4,True,True,False,False,North,4,4,2,1,4,1,18,2,3,1,1,3,0,1,1,2,West,East,West,South,South,7,9,3,-10,North
12,31,17,19,5,False,True,True,True,North,4,4,1,2,3,2,18,1,3,1,1,3,0,0,2,2,West,East,West,West,West,5,9,3,-11,West
13,31,17,18,5,False,False,True,True,West,4,4,1,1,4,1,17,1,3,1,1,3,2,0,2,0,North,North,North,West,West,5,9,3,-12,West
14,31,17,17,5,False,False,True,True,West,4,4,2,2,3,2,16,2,3,1,1,3,1,2,1,0,South,South,South,North,North,7,9,2,-13,West
15,31,17,16,5,True,False,True,False,West,4,4,3,2,4,2,15,3,3,1,1,3,2,1,1,0,North,South,North,North,North,9,8,2,-14,North
16,31,17,16,6,True,True,False,False,North,4,4,2,2,2,3,15,2,3,1,1,3,0,2,1,1,South,South,South,West,West,7,8,3,85,North
17,31,17,16,7,False,True,True,False,North,4,4,2,1,1,4,15,2,3,1,1,3,0,2,1,1,South,South,South,West,West,6,8,4,84,East
18,31,17,17,7,False,False,True,True,East,4,4,2,1,1,4,16,2,3,1,1,3,0,1,1,2,South,West,South,East,East,6,8,3,83,East
19,31,17,18,7,False,False,True,True,East,4,4,0,1,1,4,17,10,3,1,1,2,0,1,3,0,South,West,South,West,West,4,8,2,82,East
20,31,17,19,7,True,False,False,True,East,4,4,1,2,2,4,1,8,3,1,2,2,1,0,3,0,North,West,West,West,West,5,7,3,81,North
21,31,17,19,8,True,True,False,False,North,4,4,0,2,2,5,18,7,3,1,1,2,1,0,1,2,North,West,North,West,East,3,7,2,180,North
22,31,17,19,9,True,True,True,False,North,4,4,1,0,2,6,1,7,2,1,2,2,0,1,2,1,West,West,West,West,West,3,6,6,179,North
23,31,17,19,10,True,True,False,False,North,4,4,0,1,1,2,18,8,2,2,1,2,0,1,1,1,Stop,South,South,East,Stop,1,6,5,278,North
24,31,17,19,11,False,True,False,True,North,4,3,8,3,4,3,18,8,1,2,1,2,0,1,1,1,West,South,South,East,West,13,6,4,477,West
25,31,17,18,11,False,False,True,False,West,4,3,10,3,4,3,17,10,1,2,1,2,0,1,0,2,East,South,South,East,East,15,6,3,476,Stop
26,31,17,18,11,False,False,True,False,West,4,3,10,3,4,3,16,10,1,2,1,2,0,0,0,3,East,East,East,East,East,15,6,3,475,East
27,31,17,19,11,False,True,False,True,East,4,3,9,3,4,3,17,9,1,2,1,2,0,0,1,2,West,East,East,East,West,13,6,4,474,Stop
28,31,17,19,11,False,True,False,True,East,4,3,8,3,4,3,18,8,1,2,1,2,0,0,3,0,West,West,West,West,West,12,6,4,473,South
29,31,17,19,10,True,True,False,False,South,4,3,8,1,5,1,18,8,1,2,1,2,1,0,1,1,West,North,North,West,West,13,6,5,472,South
30,31,17,19,9,True,True,True,False,South,4,3,8,1,6,1,18,8,1,2,1,2,0,1,1,1,West,South,South,West,West,14,6,6,471,East
31,31,17,20,9,False,False,True,True,East,4,3,8,1,6,1,18,8,1,2,1,2,0,0,0,3,East,East,East,East,East,14,6,7,470,East
32,31,17,21,9,True,True,True,True,East,4,3,7,1,6,1,18,7,1,2,1,2,0,0,0,3,East,East,East,East,East,13,6,6,469,East
33,31,17,22,9,False,False,True,True,East,4,3,6,2,6,2,19,6,1,2,1,2,0,1,0,2,East,South,South,East,East,12,6,7,468,East
34,31,17,23,9,False,False,True,True,East,4,3,5,3,6,3,20,5,1,2,1,2,0,1,0,2,East,South,South,East,East,11,6,7,467,East
35,31,17,24,9,False,False,True,True,East,4,3,4,4,6,4,21,4,1,2,1,2,0,1,1,1,East,South,South,West,West,10,6,6,466,East
36,31,17,25,9,True,True,False,True,East,4,3,2,3,6,3,22,2,1,2,1,2,1,0,1,1,West,North,North,West,West,8,6,5,465,South
37,31,17,25,8,True,True,False,False,South,4,3,3,2,7,2,22,3,1,2,1,2,1,0,0,2,East,North,North,East,East,9,6,6,464,South
38,31,17,25,7,True,False,False,True,South,4,3,2,1,8,1,23,2,1,2,1,2,1,0,2,0,West,West,West,West,North,7,6,7,463,West
39,31,17,24,7,False,False,True,True,West,4,3,3,1,8,1,21,3,1,2,1,2,1,0,1,1,West,East,East,West,North,7,6,7,462,West
40,31,17,23,7,False,True,True,False,West,4,3,4,0,8,2,20,4,1,1,1,2,2,0,1,0,West,North,North,West,North,8,6,6,461,South
41,31,17,23,6,True,True,False,False,South,4,3,4,0,9,2,20,4,1,1,1,2,0,2,1,0,West,South,South,West,South,8,6,5,460,South
42,31,17,23,5,True,True,True,False,South,4,3,5,1,1,2,20,5,2,1,1,2,0,2,0,1,South,South,South,East,South,8,6,4,459,South
43,31,17,23,4,True,True,False,False,South,4,3,4,1,1,1,20,4,2,1,1,2,0,1,2,0,South,West,South,West,West,6,6,3,458,South
44,31,17,23,3,True,False,False,True,South,4,3,3,0,2,999999,21,3,2,0,1,2,0,0,2,1,West,None,West,West,East,6,6,2,457,West
45,31,17,22,3,False,False,True,True,West,4,3,5,0,2,999999,20,5,2,0,1,2,0,0,1,2,West,None,West,East,East,7,5,10,456,West
46,31,17,21,3,False,False,True,False,West,4,3,7,0,3,999999,19,7,2,0,1,2,1,0,1,1,North,None,North,West,West,7,5,9,555,East
47,31,17,22,3,False,False,True,True,East,4,3,5,0,3,999999,19,5,2,0,1,2,0,0,2,1,East,None,East,West,West,5,5,10,554,East
48,31,17,23,3,True,False,False,True,East,4,3,4,0,3,999999,20,4,2,0,1,2,0,0,1,2,East,None,East,West,West,4,5,11,553,Stop
49,31,17,23,3,True,False,False,True,East,4,3,5,0,4,999999,20,5,2,0,1,2,1,0,0,2,North,None,North,East,East,5,5,11,552,North
50,31,17,23,4,True,True,False,False,North,4,3,4,1,4,1,20,4,2,1,1,2,1,0,2,0,North,West,North,West,West,5,5,10,551,North
51,31,17,23,5,True,True,True,False,North,4,3,5,2,2,2,20,5,2,1,1,2,0,1,1,1,South,East,South,East,East,7,5,9,550,East
52,31,17,24,5,False,False,True,True,East,4,3,3,2,3,2,21,3,2,1,1,2,1,0,1,1,North,West,North,West,West,5,5,10,549,East
53,31,17,25,5,False,True,True,True,East,4,3,3,2,3,2,23,3,2,1,1,2,0,0,1,2,West,East,West,East,East,5,5,9,548,South
54,31,17,25,4,True,True,False,False,South,4,3,2,1,4,1,24,2,2,1,1,2,0,0,3,0,West,West,West,West,West,3,5,10,547,South
55,31,17,25,3,True,False,True,False,South,4,3,3,0,6,999999,24,3,2,0,1,2,1,0,0,2,North,None,North,East,East,3,5,11,546,East
56,31,17,26,3,False,False,True,True,East,4,3,1,0,7,999999,25,1,2,0,1,2,1,0,1,0,North,None,North,Stop,Stop,1,5,12,545,East
57,31,17,27,3,False,False,True,True,East,4,2,2,7,7,999999,25,2,2,0,1,1,0,0,0,2,East,None,East,East,East,14,5,13,744,East
58,31,17,28,3,False,False,True,True,East,4,2,0,7,7,999999,25,999999,2,0,1,0,0,0,1,1,East,None,East,None,West,12,5,14,743,East
59,31,17,29,3,True,False,False,True,East,4,2,1,7,7,999999,1,999999,2,0,2,0,0,0,1,1,East,None,West,None,West,13,5,15,742,North
60,31,17,29,4,True,True,False,False,North,4,2,2,6,6,999999,2,999999,2,0,2,0,0,0,2,0,West,None,West,None,West,13,5,14,741,North
61,31,17,29,5,True,True,False,False,North,4,2,2,5,5,999999,2,999999,2,0,2,0,0,0,2,0,West,None,West,None,West,12,5,13,740,North
62,31,17,29,6,False,True,False,True,North,4,2,3,4,4,999999,3,999999,2,0,2,0,0,0,2,0,West,None,West,None,West,12,5,12,739,West
63,31,17,28,6,False,False,True,True,West,4,2,3,4,4,999999,3,999999,2,0,2,0,0,0,1,1,East,None,West,None,West,12,5,11,738,West
64,31,17,27,6,True,True,True,False,West,4,2,2,4,4,999999,2,999999,2,0,2,0,0,0,1,1,East,None,West,None,West,11,5,10,737,North
65,31,17,27,7,True,True,False,False,North,4,2,2,3,3,999999,2,999999,2,0,2,0,0,0,2,0,West,None,West,None,West,10,5,9,736,North
66,31,17,27,8,False,True,True,False,North,4,2,2,1,1,999999,2,999999,2,0,2,0,0,1,1,0,South,None,West,None,West,9,5,8,735,East
67,31,17,28,8,False,False,True,True,East,4,2,3,0,7,999999,3,999999,1,0,2,0,0,1,1,0,West,None,West,None,West,10,5,9,734,East
68,31,17,29,8,True,False,False,True,East,4,2,4,1,1,999999,4,999999,2,0,2,0,1,0,1,0,North,None,West,None,West,11,5,10,733,North
69,31,17,29,9,True,True,False,False,North,4,2,4,1,1,999999,4,999999,2,0,2,0,1,1,0,0,North,None,South,None,South,9,5,9,732,North
70,31,17,29,10,False,True,False,True,North,4,2,4,1,5,1,4,999999,1,1,2,0,1,1,0,0,North,South,North,None,North,9,5,8,731,Stop
71,31,17,29,10,False,True,False,True,North,4,2,4,0,5,999999,4,999999,1,0,2,0,2,0,0,0,North,None,North,None,North,9,5,8,730,West
72,31,17,28,10,False,False,True,True,West,4,2,3,0,5,999999,3,999999,1,0,2,0,2,0,0,0,North,None,North,None,North,8,5,7,729,West
73,31,17,27,10,True,False,True,False,West,4,2,1,0,5,999999,1,999999,1,0,2,0,0,0,0,2,East,None,East,None,East,6,5,6,728,Stop
74,31,17,27,10,True,False,True,False,West,4,2,1,0,5,999999,1,999999,1,0,2,0,0,0,0,2,East,None,East,None,East,6,5,6,727,North
75,31,17,27,11,True,True,False,False,North,4,2,2,1,4,1,2,999999,1,1,2,0,0,0,2,0,West,West,West,None,West,6,5,5,726,North
76,31,17,27,12,True,True,True,False,North,4,2,1,2,3,2,1,999999,1,1,2,0,0,0,0,2,East,East,East,None,East,4,5,4,725,North
77,31,17,27,13,False,True,True,True,North,4,2,2,2,2,3,2,999999,1,1,2,0,0,0,2,0,West,West,West,None,West,4,5,3,724,West
78,31,17,26,13,True,False,True,False,West,4,2,1,2,2,3,1,999999,1,1,2,0,0,0,1,1,West,East,West,None,West,3,5,2,723,Stop
79,31,17,26,13,True,False,True,False,West,4,2,1,2,2,2,1,999999,1,1,2,0,1,0,1,0,West,North,West,None,West,3,5,2,722,Stop
80,31,17,26,13,True,False,True,False,West,4,2,0,1,2,1,23,999999,1,1,1,0,1,0,0,1,East,North,North,None,East,2,5,2,721,North
81,31,17,26,14,True,True,False,True,North,4,2,0,1,1,2,23,999999,1,1,1,0,1,0,0,1,East,North,North,None,East,1,4,12,720,West
82,31,17,25,14,True,False,True,False,West,4,2,1,0,999999,1,22,1,0,1,1,1,1,1,0,0,None,North,North,South,South,1,4,11,819,Stop
83,31,17,25,14,True,False,True,False,West,4,2,1,1,1,2,22,1,1,1,1,1,1,1,0,0,North,South,South,North,North,2,4,11,818,Stop
84,31,17,25,14,True,False,True,False,West,4,2,0,1,1,3,22,999999,1,1,1,0,0,1,0,0,Stop,South,South,None,Stop,1,4,11,817,North
85,31,17,25,15,False,True,True,False,North,4,1,22,3,999999,3,22,999999,0,1,1,0,1,0,0,0,None,North,North,None,North,25,4,12,1016,East
86,31,17,26,15,False,True,True,True,East,4,1,23,2,999999,2,23,999999,0,1,1,0,1,0,0,0,None,North,North,None,North,25,4,13,1015,East
87,31,17,27,15,False,False,True,True,East,4,1,24,3,999999,3,24,999999,0,1,1,0,0,1,0,0,None,South,South,None,South,27,4,14,1014,East
88,31,17,28,15,False,False,True,True,East,4,1,26,3,999999,3,26,999999,0,1,1,0,0,0,1,0,None,West,West,None,West,29,4,15,1013,East
89,31,17,29,15,False,False,False,True,East,4,1,27,3,999999,3,27,999999,0,1,1,0,0,0,1,0,None,West,West,None,West,30,4,16,1012,Stop
90,31,17,29,15,False,False,False,True,East,4,1,26,3,999999,3,26,999999,0,1,1,0,0,0,0,1,None,East,East,None,East,29,4,16,1011,West
91,31,17,28,15,False,False,True,True,West,4,1,25,2,999999,2,25,999999,0,1,1,0,1,0,0,0,None,North,North,None,North,27,4,15,1010,West
92,31,17,27,15,False,False,True,True,West,4,1,23,2,999999,2,23,999999,0,1,1,0,0,0,0,1,None,East,East,None,East,25,4,14,1009,West
93,31,17,26,15,False,True,True,True,West,4,1,23,2,999999,2,23,999999,0,1,1,0,0,0,1,0,None,West,West,None,West,25,4,13,1008,South
94,31,17,26,14,True,True,False,True,South,4,1,23,1,999999,1,23,999999,0,1,1,0,0,0,1,0,None,West,West,None,West,24,4,12,1007,South
95,31,17,26,13,True,False,True,False,South,4,1,22,0,999999,999999,22,999999,0,0,1,0,0,0,0,1,None,None,East,None,East,22,4,11,1006,East
96,31,17,27,13,False,True,True,True,East,4,1,22,0,999999,999999,22,999999,0,0,1,0,0,0,0,1,None,None,East,None,East,22,4,12,1005,South
97,31,17,27,12,True,True,True,False,South,4,1,22,2,2,999999,22,999999,1,0,1,0,1,0,0,0,North,None,North,None,North,24,4,11,1004,South
98,31,17,27,11,True,True,False,False,South,4,1,22,3,3,999999,22,999999,1,0,1,0,1,0,0,0,North,None,North,None,North,25,4,12,1003,South
99,31,17,27,10,True,False,True,False,South,4,1,22,4,4,999999,22,999999,1,0,1,0,1,0,0,0,North,None,North,None,North,26,4,13,1002,East
100,31,17,28,10,False,False,True,True,East,4,1,23,4,4,999999,23,999999,1,0,1,0,1,0,0,0,North,None,North,None,North,27,4,14,1001,East
101,31,17,29,10,False,True,False,True,East,4,1,24,3,3,999999,24,999999,1,0,1,0,0,1,0,0,South,None,South,None,South,27,4,15,1000,South
102,31,17,29,9,True,True,False,False,South,4,1,24,4,4,999999,24,999999,1,0,1,0,0,1,0,0,South,None,South,None,South,28,4,16,999,South
103,31,17,29,8,True,False,False,True,South,4,1,24,6,6,999999,24,999999,1,0,1,0,1,0,0,0,North,None,North,None,Stop,29,4,17,998,West
104,31,17,28,8,False,False,True,True,West,4,1,23,6,6,999999,23,999999,1,0,1,0,1,0,0,0,North,None,North,None,Stop,28,4,16,997,West
105,31,17,27,8,False,True,True,False,West,4,1,22,6,6,999999,22,999999,1,0,1,0,1,0,0,0,North,None,North,None,Stop,27,4,15,996,South
106,31,17,27,7,True,True,False,False,South,4,1,22,6,6,999999,22,999999,1,0,1,0,0,1,0,0,South,None,South,None,Stop,26,4,15,995,South
107,31,17,27,6,True,True,True,False,South,4,1,22,7,7,999999,22,999999,1,0,1,0,0,1,0,0,South,None,South,None,Stop,25,4,14,994,South
108,31,17,27,5,True,False,False,True,South,4,1,22,8,8,999999,22,999999,1,0,1,0,0,1,0,0,South,None,South,None,Stop,24,4,13,993,West
109,31,17,26,5,False,False,True,True,West,4,1,21,9,9,999999,21,999999,1,0,1,0,1,0,0,0,North,None,North,None,Stop,23,4,12,992,West
110,31,17,25,5,False,True,True,True,West,4,1,20,10,10,999999,20,999999,1,0,1,0,1,0,0,0,North,None,North,None,Stop,22,4,11,991,West
111,31,17,24,5,False,False,True,True,West,4,1,19,9,9,999999,19,999999,1,0,1,0,0,1,0,0,South,None,South,None,Stop,21,4,10,990,West
112,31,17,23,5,True,True,True,False,West,4,1,18,9,9,999999,18,999999,1,0,1,0,0,1,0,0,South,None,South,None,Stop,20,4,9,989,North
113,31,17,23,6,True,True,False,False,North,4,1,18,8,8,999999,18,999999,1,0,1,0,0,1,0,0,South,None,South,None,Stop,21,4,10,988,North
114,31,17,23,7,False,True,True,False,North,4,1,18,7,7,999999,18,999999,1,0,1,0,0,1,0,0,South,None,South,None,Stop,22,4,11,987,East
115,31,17,24,7,False,False,True,True,East,4,1,19,7,7,999999,19,999999,1,0,1,0,0,1,0,0,South,None,South,None,Stop,23,4,12,986,East
116,31,17,25,7,True,False,False,True,East,4,1,20,7,7,999999,20,999999,1,0,1,0,0,1,0,0,South,None,South,None,Stop,24,4,13,985,North
117,31,17,25,8,True,True,False,False,North,4,1,20,6,6,999999,20,999999,1,0,1,0,0,1,0,0,South,None,South,None,Stop,25,4,13,984,North
118,31,17,25,9,True,True,False,True,North,4,1,20,5,5,999999,20,999999,1,0,1,0,0,1,0,0,South,None,South,None,South,25,4,12,983,West
119,31,17,24,9,False,False,True,True,West,4,1,19,6,6,999999,19,999999,1,0,1,0,1,0,0,0,North,None,North,None,North,25,4,11,982,West
120,31,17,23,9,False,False,True,True,West,4,1,18,6,6,999999,18,999999,1,0,1,0,1,0,0,0,North,None,North,None,North,24,4,10,981,West
121,31,17,22,9,False,False,True,True,West,4,1,17,6,6,999999,17,999999,1,0,1,0,1,0,0,0,North,None,North,None,North,23,4,9,980,West
122,31,17,21,9,True,True,True,True,West,4,1,16,6,6,999999,16,999999,1,0,1,0,1,0,0,0,North,None,North,None,North,22,4,8,979,North
123,31,17,21,10,True,True,False,False,North,4,1,16,5,5,999999,16,999999,1,0,1,0,1,0,0,0,North,None,North,None,North,21,4,7,978,North
124,31,17,21,11,True,True,False,False,North,4,1,17,4,4,999999,17,999999,1,0,1,0,0,0,1,0,West,None,West,None,West,21,4,6,977,North
125,31,17,21,12,True,True,True,False,North,4,1,18,3,3,999999,18,999999,1,0,1,0,0,0,1,0,West,None,West,None,West,21,4,5,976,North
126,31,17,21,13,False,True,False,True,North,4,1,19,2,2,999999,19,999999,1,0,1,0,0,0,1,0,West,None,West,None,West,21,4,6,975,West
127,31,17,20,13,False,False,True,True,West,4,1,19,2,2,999999,19,999999,1,0,1,0,0,0,1,0,West,None,West,None,West,21,4,5,974,West
128,31,17,19,13,True,False,True,True,West,4,1,18,1,1,999999,18,999999,1,0,1,0,0,1,0,0,South,None,South,None,South,19,4,4,973,West
129,31,17,18,13,False,False,True,True,West,4,1,17,1,1,999999,17,999999,1,0,1,0,0,1,0,0,South,None,South,None,South,18,4,3,972,West
130,31,17,17,13,False,False,True,True,West,4,1,16,1,1,999999,16,999999,1,0,1,0,0,1,0,0,South,None,South,None,South,17,4,2,971,West
131,31,17,16,13,False,True,True,False,West,4,1,15,1,1,999999,15,999999,1,0,1,0,0,1,0,0,South,None,South,None,South,16,3,3,970,South
132,31,17,16,12,True,True,False,False,South,4,1,15,1,1,999999,15,999999,1,0,1,0,0,1,0,0,South,None,South,None,South,16,3,2,1069,South
133,31,17,16,11,True,False,False,True,South,4,1,15,3,3,999999,15,999999,1,0,1,0,1,0,0,0,North,None,North,None,North,18,3,3,1068,West
134,31,17,15,11,False,True,True,True,West,4,1,14,4,4,999999,14,999999,1,0,1,0,1,0,0,0,North,None,North,None,North,18,3,2,1067,West
135,31,17,14,11,True,False,True,True,West,4,1,13,4,4,999999,13,999999,1,0,1,0,1,0,0,0,North,None,North,None,North,17,2,6,1066,North
136,31,17,14,12,True,True,False,False,North,4,1,13,3,3,999999,13,999999,1,0,1,0,1,0,0,0,North,None,North,None,North,16,2,7,1165,South
137,31,17,14,11,True,False,True,True,South,4,1,12,4,4,999999,12,999999,1,0,1,0,0,0,0,1,East,None,East,None,East,16,2,6,1164,West
138,31,17,13,11,False,False,True,True,West,4,1,11,4,4,999999,11,999999,1,0,1,0,0,0,0,1,East,None,East,None,East,15,2,7,1163,West
139,31,17,12,11,False,False,True,True,West,4,1,10,4,4,999999,10,999999,1,0,1,0,0,0,0,1,East,None,East,None,East,14,2,8,1162,West
140,31,17,11,11,False,True,True,False,West,4,1,10,4,4,999999,10,999999,1,0,1,0,0,0,1,0,West,None,West,None,West,14,2,9,1161,South
141,31,17,11,10,True,True,False,False,South,4,1,10,5,5,999999,10,999999,1,0,1,0,0,0,1,0,West,None,West,None,Stop,13,2,8,1160,South
142,31,17,11,9,True,True,False,True,South,4,1,10,6,6,999999,10,999999,1,0,1,0,0,0,1,0,West,None,West,None,Stop,12,2,7,1159,South
143,31,17,11,8,True,True,False,False,South,4,1,9,7,7,999999,9,999999,1,0,1,0,0,0,0,1,East,None,East,None,Stop,11,2,6,1158,South
144,31,17,11,7,True,False,True,False,South,4,1,8,8,8,999999,8,999999,1,0,1,0,0,0,0,1,East,None,East,None,Stop,10,2,5,1157,East
145,31,17,12,7,False,False,True,True,East,4,1,8,8,8,999999,8,999999,1,0,1,0,0,0,0,1,East,None,East,None,Stop,11,2,4,1156,East
146,31,17,13,7,False,False,True,True,East,4,1,10,8,8,999999,10,999999,1,0,1,0,0,0,1,0,West,None,West,None,Stop,12,2,3,1155,East
147,31,17,14,7,False,True,False,True,East,4,1,10,8,8,999999,10,999999,1,0,1,0,0,0,0,1,East,None,East,None,Stop,13,2,2,1154,South
148,31,17,14,6,True,True,False,False,South,4,1,11,9,9,999999,11,999999,1,0,1,0,0,0,1,0,West,None,West,None,Stop,12,1,16,1153,South
